dataset_family,landscape_id,selection_id,V,geographic_regime,replicate,inventory_regime,local_imbalance_level,seed,source_station_row_indices,total_initial_inventory,total_target_inventory,station_inventory_minus_target,local_l1_imbalance,surplus_station_count,deficit_station_count,landscape_path,landscape_file_sha256,mapping_path,capacity_sha256,coordinate_sha256,instance_id,M,Q,complete_Q_vector,instance_path,instance_file_sha256,parser_format,distance_convention,scenario_id,T_seconds,pickup_seconds,drop_seconds,lambda,mathematical_scenario_identity_sha256,future_k1_am_sf_command,future_p_grb_command
citibike443-regional-v1,cb443_V50_regional_r2_balanced,cb443_V50_regional_r2,50,regional,2,balanced,moderate,563352467,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,550,550,0,192,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_balanced.json,af9cd62158e610950a7f9e91332342e8098776c768b415f1be870e5212feafe9,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_balanced_M07_Q30,7,30,"[30,30,30,30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt,7837f6c06daa0e0d1156b6984a4257bd0f274058988b87020009e3eb9bf265ed,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_balanced_M07_Q30_T03600,3600,60.0,60.0,0.15,417b382136872880ff0bc14b9df9bc2c01c7b0b1c2f3896293d337910a9e57a0,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_balanced,cb443_V50_regional_r2,50,regional,2,balanced,moderate,563352467,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,550,550,0,192,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_balanced.json,af9cd62158e610950a7f9e91332342e8098776c768b415f1be870e5212feafe9,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_balanced_M07_Q30,7,30,"[30,30,30,30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt,7837f6c06daa0e0d1156b6984a4257bd0f274058988b87020009e3eb9bf265ed,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_balanced_M07_Q30_T10800,10800,60.0,60.0,0.15,9c96fef9ae8d9a72d9498b0f336780553a7472ce5b114ad2982e947f5d1d156b,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_balanced,cb443_V50_regional_r2,50,regional,2,balanced,moderate,563352467,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,550,550,0,192,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_balanced.json,af9cd62158e610950a7f9e91332342e8098776c768b415f1be870e5212feafe9,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_balanced_M07_Q30,7,30,"[30,30,30,30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt,7837f6c06daa0e0d1156b6984a4257bd0f274058988b87020009e3eb9bf265ed,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_balanced_M07_Q30_T18000,18000,60.0,60.0,0.15,41487e8d80e02cef3000c99de44fa5812f241d37b58c6ba928aa408b2612c2b5,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_balanced_M07_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q20,4,20,"[20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt,094095e6d3b17d348154349b22efe6abb8432fd403ecca451e09bc737afb39f1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q20_T01800,1800,60.0,60.0,0.15,5be26e9d8ab4d60a99c096343e4a6298a19f18bde15c0449fd96db4f7fafcca7,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q20,4,20,"[20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt,094095e6d3b17d348154349b22efe6abb8432fd403ecca451e09bc737afb39f1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q20_T03600,3600,60.0,60.0,0.15,ed6a684e704c21fb427675798ffe569ea16c7cfa17a0baafdecb443043efd8d9,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q20,4,20,"[20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt,094095e6d3b17d348154349b22efe6abb8432fd403ecca451e09bc737afb39f1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q20_T10800,10800,60.0,60.0,0.15,4a72becfed9e7d860cba281e58984ff923df678f5c3048dce56c40960a7b5673,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q20,4,20,"[20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt,094095e6d3b17d348154349b22efe6abb8432fd403ecca451e09bc737afb39f1,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q20_T18000,18000,60.0,60.0,0.15,f72a24b20cb7c108c92fee4b5c0ce6b0a79ded0c59a359eb3c36716bae101cc3,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q30,4,30,"[30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt,f9afd970dd70aea58a958b381f7f0e15d1620a5f70793b370d2bbb15384abcac,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q30_T01800,1800,60.0,60.0,0.15,71030694623122339a7a3c5f49b44423a62c5bb3e42688fdefcec9a0a61285a3,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q30,4,30,"[30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt,f9afd970dd70aea58a958b381f7f0e15d1620a5f70793b370d2bbb15384abcac,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q30_T03600,3600,60.0,60.0,0.15,cb05f4488e57fef4b7080d9ed1bb6137d4f669f85b656f305fd84e857b205b01,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q30,4,30,"[30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt,f9afd970dd70aea58a958b381f7f0e15d1620a5f70793b370d2bbb15384abcac,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q30_T10800,10800,60.0,60.0,0.15,78362617518bf7f1aba03d5c5c2f3feffa415208fe984f37e792fee3a73fbb6b,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M04_Q30,4,30,"[30,30,30,30]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt,f9afd970dd70aea58a958b381f7f0e15d1620a5f70793b370d2bbb15384abcac,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M04_Q30_T18000,18000,60.0,60.0,0.15,4a1de8614e378cbfc8d083db8b2052a7fe207fedd376b5f76381362acb98c1c0,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M04_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M07_Q20,7,20,"[20,20,20,20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt,926b739c7ceefa5fbfddeb420425712ca77880fb22a3df42831cb68668773b5c,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M07_Q20_T01800,1800,60.0,60.0,0.15,c45c2a21c8e6ff44c8534d8817515b9e1a563647a76f4ac8ac62fe280b317707,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V50_regional_r2_surplus,cb443_V50_regional_r2,50,regional,2,surplus,high,1694927115,118;215;288;37;275;91;189;133;219;254;297;153;71;151;87;49;172;200;257;115;123;57;243;175;209;149;234;120;276;294;286;106;161;224;86;213;67;253;135;263;295;190;182;152;163;63;246;47;48;93,616,550,66,326,25,25,reference/citibike443-regional-v1/landscapes/V50/cb443_V50_regional_r2_surplus.json,2d570232b3a978f226e6acca2da757f75b4e7819ac08a56cf24a6e5e94e83f52,reference/citibike443-regional-v1/mappings/V50/cb443_V50_regional_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V50_regional_r2_surplus_M07_Q20,7,20,"[20,20,20,20,20,20,20]",reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt,926b739c7ceefa5fbfddeb420425712ca77880fb22a3df42831cb68668773b5c,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V50_regional_r2_surplus_M07_Q20_T03600,3600,60.0,60.0,0.15,2811456cd973c55d42b571f0afc606a46cb577ae5477d52a52328bf1508f6cb8,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V50/cb443_V50_regional_r2_surplus_M07_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
